Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-04-23,11.576666666666668,70.72774305555556,3.9692708333333333,6.672743055555556,10.548298611111111,3.5188194444444445,6.567048611111112,0.16784722222222223,26.468090277777776,0.018124999999999995,,,,0.7561111111111112,1.0037152777777778,30.137638888888887,83.75319444444445,37.6940625,148.72395833333334,,0.0,1266.29,1004.6485069444444,
2023-04-24,17.711666666666666,66.36579861111112,3.7201388888888887,6.957465277777778,10.678263888888887,3.2135416666666665,6.540798611111111,0.20118055555555556,30.58458333333333,0.009583333333333333,,,,0.9129513888888888,1.1983680555555556,30.24659722222222,86.04510416666666,37.69135416666666,153.92756944444446,,0.0,1266.29,1004.7011458333333,
2023-04-25,28.181458333333335,93.51940972222222,4.0320833333333335,9.268194444444445,13.300520833333332,3.333611111111111,6.797534722222221,0.26295138888888886,39.67777777777778,0.001875,,,,0.862361111111111,0.9877777777777778,30.095138888888886,84.93572916666666,38.13777777777778,149.28972222222222,,0.0,1266.29,1004.695451388889,
2023-04-26,26.5878125,95.96135416666667,4.78203125,13.60140625,18.386302083333334,3.304010416666667,6.741458333333333,0.23682291666666666,29.577291666666667,0.025781250000000002,,,,0.68703125,1.25125,29.722604166666667,81.648125,38.14401041666667,156.16979166666667,,0.0,1266.29,1005.59203125,
2023-04-27,17.494375,77.61125,2.205208333333333,9.315416666666668,11.5221875,2.7166145833333335,6.4703125,0.12697916666666667,46.9815625,0.00515625,,,,0.7455208333333333,1.0317708333333333,31.26776041666667,72.33510416666667,37.69651041666667,123.2659375,,0.0,1266.29,1006.5260416666666,
2023-04-28,14.902500000000002,62.160075757575754,2.7235714285714288,7.926845238095238,10.650833333333335,7.8777380952380955,14.813333333333333,0.2480357142857143,35.685833333333335,0.0,,,,0.718452380952381,0.9802976190476189,31.105777777777778,72.01588888888888,36.352333333333334,141.87272222222222,,0.0,1266.29,1007.0617777777777,
2023-04-29,16.1671875,64.49041666666666,6.192708333333333,9.907708333333334,16.08729166666667,6.845416666666666,16.40173611111111,0.2853125,25.36545138888889,0.023749999999999997,,,,0.7941666666666666,1.2087847222222223,30.036562500000002,79.69118055555556,38.12864583333333,163.32326388888887,,0.0,1266.29,1006.6262152777778,
2023-04-30,14.797083333333333,49.17072916666667,5.257604166666667,10.3225,15.58,6.877916666666667,16.734548611111112,0.2286111111111111,19.555625,0.02552083333333333,,,,0.7722463768115942,0.8370652173913044,29.5809375,84.39357638888889,38.32142361111111,167.12104166666668,,0.0,1266.29,1005.2820138888889,
2023-05-01,11.4846875,54.47479166666667,4.51375,8.931145833333334,13.442604166666667,6.1378125,16.690729166666667,0.19340277777777778,31.303506944444447,0.003333333333333329,,,,0.7725,0.7619097222222222,29.85215277777778,79.59385416666667,38.169131944444445,148.88993055555554,,0.0,1266.29,1005.1453819444445,
2023-05-02,12.440520833333332,51.07611111111111,3.4497569444444447,8.643472222222222,12.092777777777778,5.779756944444444,16.528784722222223,0.21097222222222223,27.12732638888889,0.010520833333333333,,,,0.8364583333333333,0.954201388888889,30.092361111111114,79.88944444444444,38.30368055555555,178.19961805555556,,0.0,1266.29,1005.6160416666667,
2023-05-03,13.9290625,53.2328125,3.0780555555555558,7.593854166666667,10.671215277777778,6.111145833333333,16.51125,0.17718749999999997,28.047708333333333,0.008020833333333333,,,,0.7090624999999999,0.8519444444444444,30.515,80.2853125,37.89302083333333,160.49375,,0.0,1266.29,1007.1108333333333,
2023-05-04,13.985208333333334,54.8853125,2.9057291666666667,6.80875,9.719270833333333,6.263750000000001,16.481041666666666,0.17437499999999997,28.4621875,0.020104166666666666,,,,0.8556597222222222,1.1580208333333333,31.3509375,80.81083333333333,37.6271875,137.73822916666668,,0.0,1266.29,1006.4445833333334,
2023-05-05,18.901770833333334,60.26638888888889,4.145277777777777,7.001319444444444,11.054097222222223,6.560486111111111,16.641493055555554,0.1957986111111111,25.594618055555557,0.02979166666666667,,,,0.7599652777777778,1.1579166666666667,31.15829861111111,82.80173611111111,38.00784722222222,145.1826736111111,,0.0,1266.29,1005.7848958333334,
2023-05-06,20.07947916666667,60.47552083333333,3.3399652777777775,7.1816666666666675,10.522881944444444,5.890277777777778,16.5828125,0.19684027777777777,23.30541666666667,0.016145833333333328,,,,0.6780902777777778,1.1696180555555555,30.972847222222224,81.60434027777778,38.158680555555556,141.77034722222223,,0.0,1266.29,1005.7797222222222,
2023-05-07,20.5578125,65.17583333333333,3.8430208333333336,7.927395833333333,11.760104166666666,5.787916666666667,16.71527777777778,0.20909722222222218,19.65829861111111,0.016770833333333332,,,,0.6713888888888889,1.0122222222222221,30.879895833333332,83.90958333333333,38.662083333333335,156.1444097222222,,0.0,1266.29,1005.9460069444444,
2023-05-08,15.965625000000001,62.84375,3.483373015873016,6.466269841269841,9.931349206349207,5.574365079365079,16.771296296296295,0.17953703703703702,21.496990740740742,0.026630434782608698,,,,0.6567028985507246,0.7995289855072464,31.70523148148148,81.44328703703704,38.06509259259259,147.12037037037035,,0.0,1266.29,1005.2239351851853,
2023-05-09,12.145694444444445,99.38116666666666,3.036960784313725,7.306666666666667,10.341470588235294,5.795833333333333,16.907333333333334,0.17975,29.55941666666667,0.020555555555555553,,,,0.46075,1.1192083333333334,31.216083333333337,80.292,38.388999999999996,139.96533333333335,,0.0,1266.29,1004.7710833333333,
2023-05-10,16.544479166666665,98.97625,4.3296874999999995,11.170451388888887,15.498645833333333,5.246701388888889,17.016076388888887,0.229375,29.051423611111108,0.009583333333333333,,,,0.8706597222222222,1.1440625,31.239583333333332,82.38434027777778,38.079375,145.32520833333334,,0.0,1266.29,1004.4575694444444,
2023-05-11,24.1653125,103.50118055555555,4.5349305555555555,10.429791666666667,14.961805555555555,5.273819444444444,17.231354166666666,0.33381944444444445,39.77052083333333,0.016666666666666666,,,,0.8075694444444445,1.3374652777777778,31.083229166666666,84.74249999999999,38.1153125,152.2328125,,0.0,1266.29,1004.8033333333333,
2023-05-12,25.262395833333333,99.100625,5.597569444444445,13.664409722222222,19.26142361111111,5.405208333333333,17.2565625,0.35010416666666666,31.972951388888887,0.01,,,,0.8443055555555555,1.0987847222222222,30.824375,84.55875,37.52104166666667,142.8375,,0.0,1266.29,1005.4734374999999,
2023-05-13,15.488229166666668,69.00951388888889,4.7134375,9.02392361111111,13.736840277777778,4.715208333333334,17.565347222222222,0.22979166666666664,29.87329861111111,0.005520833333333333,,,,0.7386111111111111,0.9591666666666666,30.67770833333333,84.06218750000001,36.96822916666667,148.19840277777777,,0.0,1266.29,1006.2719791666667,
2023-05-14,9.114166666666668,48.29671052631579,3.9653472222222224,6.0240277777777775,9.988715277777777,4.790069444444445,17.481574074074075,0.1947222222222222,24.658194444444447,0.012916666666666661,,,,0.7983333333333333,1.0290972222222223,31.07907407407407,80.80055555555556,37.66986111111111,137.99078703703702,,0.0,1266.29,1005.891898148148,
